cveID,vendorProject,product,vulnerabilityName,dateAdded,shortDescription,requiredAction,dueDate,knownRansomwareCampaignUse,notes,cwes
CVE-2022-35405,Zoho,ManageEngine,"Zoho ManageEngine Multiple Products Remote Code Execution Vulnerability",2022-09-22,"Zoho ManageEngine PAM360, Password Manager Pro, and Access Manager Plus contain an unspecified vulnerability that allows for remote code execution.","Apply updates per vendor instructions.",2022-10-13,Unknown,"https://www.manageengine.com/products/passwordmanagerpro/advisory/cve-2022-35405.html;  https://nvd.nist.gov/vuln/detail/CVE-2022-35405",CWE-502
CVE-2022-37969,Microsoft,Windows,"Microsoft Windows Common Log File System (CLFS) Driver Privilege Escalation Vulnerability",2022-09-14,"Microsoft Windows Common Log File System (CLFS) driver contains an unspecified vulnerability that allows for privilege escalation.","Apply updates per vendor instructions.",2022-10-05,Unknown,"https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-37969;  https://nvd.nist.gov/vuln/detail/CVE-2022-37969","CWE-20, CWE-787"
CVE-2022-32917,Apple,"iOS, iPadOS, and macOS","Apple iOS, iPadOS, and macOS Remote Code Execution Vulnerability",2022-09-14,"Apple kernel, which is included in iOS, iPadOS, and macOS, contains an unspecified vulnerability where an application may be able to execute code with kernel privileges.","Apply updates per vendor instructions.",2022-10-05,Unknown,"https://support.apple.com/en-us/HT213445, https://support.apple.com/en-us/HT213444;  https://nvd.nist.gov/vuln/detail/CVE-2022-32917","CWE-20, CWE-787"
CVE-2022-3075,Google,"Chromium Mojo","Google Chromium Mojo Insufficient Data Validation Vulnerability",2022-09-08,"Google Chromium Mojo contains an insufficient data validation vulnerability that allows a remote attacker, who has compromised the renderer process, to potentially perform a sandbox escape via a crafted HTML page. This vulnerability could affect multiple web browsers that utilize Chromium, including, but not limited to, Google Chrome, Microsoft Edge, and Opera.","Apply updates per vendor instructions.",2022-09-29,Unknown,"https://chromereleases.googleblog.com/2022/09/stable-channel-update-for-desktop.html, https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-3075;  https://nvd.nist.gov/vuln/detail/CVE-2022-3075",CWE-20
CVE-2022-32894,Apple,"iOS and macOS","Apple iOS and macOS Out-of-Bounds Write Vulnerability",2022-08-18,"Apple iOS and macOS contain an out-of-bounds write vulnerability that could allow an application to execute code with kernel privileges.","Apply updates per vendor instructions.",2022-09-08,Unknown,"https://support.apple.com/en-gb/HT213412, https://support.apple.com/en-gb/HT213413;  https://nvd.nist.gov/vuln/detail/CVE-2022-32894","CWE-20, CWE-787"
CVE-2022-32893,Apple,"iOS and macOS","Apple iOS and macOS Out-of-Bounds Write Vulnerability",2022-08-18,"Apple iOS and macOS contain an out-of-bounds write vulnerability that could allow for remote code execution when processing malicious crafted web content.","Apply updates per vendor instructions.",2022-09-08,Unknown,"https://support.apple.com/en-gb/HT213412, https://support.apple.com/en-gb/HT213413;  https://nvd.nist.gov/vuln/detail/CVE-2022-32893","CWE-20, CWE-787"
CVE-2022-37042,Synacor,"Zimbra Collaboration Suite (ZCS)","Synacor Zimbra Collaboration Suite (ZCS) Authentication Bypass Vulnerability",2022-08-11,"Synacor Zimbra Collaboration Suite (ZCS) contains an authentication bypass vulnerability in MailboxImportServlet. This vulnerability was chained with CVE-2022-27925 which allows for unauthenticated remote code execution.","Apply updates per vendor instructions.",2022-09-01,Known,"https://blog.zimbra.com/2022/08/authentication-bypass-in-mailboximportservlet-vulnerability/;  https://nvd.nist.gov/vuln/detail/CVE-2022-37042",CWE-23
CVE-2022-34713,Microsoft,Windows,"Microsoft Windows Support Diagnostic Tool (MSDT) Remote Code Execution Vulnerability",2022-08-09,"A remote code execution vulnerability exists when Microsoft Windows MSDT is called using the URL protocol from a calling application.","Apply updates per vendor instructions.",2022-08-30,Unknown,"https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34713;  https://nvd.nist.gov/vuln/detail/CVE-2022-34713",
CVE-2022-30333,RARLAB,UnRAR,"RARLAB UnRAR Directory Traversal Vulnerability",2022-08-09,"RARLAB UnRAR on Linux and UNIX contains a directory traversal vulnerability, allowing an attacker to write to files during an extract (unpack) operation.","Apply updates per vendor instructions.",2022-08-30,Known,"Vulnerability updated with version 6.12. Accessing link will download update information: https://www.rarlab.com/rar/rarlinux-x32-612.tar.gz;  https://nvd.nist.gov/vuln/detail/CVE-2022-30333","CWE-22, CWE-59"
CVE-2022-30190,Microsoft,Windows,"Microsoft Windows Support Diagnostic Tool (MSDT) Remote Code Execution Vulnerability",2022-06-14,"A remote code execution vulnerability exists when MSDT is called using the URL protocol from a calling application such as Word. An attacker who successfully exploits this vulnerability can run code with the privileges of the calling application.","Apply updates per vendor instructions.",2022-07-05,Known,https://nvd.nist.gov/vuln/detail/CVE-2022-30190,CWE-610
CVE-2022-30525,Zyxel,"Multiple Firewalls","Zyxel Multiple Firewalls OS Command Injection Vulnerability",2022-05-16,"A command injection vulnerability in the CGI program of some Zyxel firewall versions could allow an attacker to modify specific files and then execute some OS commands on a vulnerable device.","Apply updates per vendor instructions.",2022-06-06,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2022-30525,CWE-78
