cveID,vendorProject,product,vulnerabilityName,dateAdded,shortDescription,requiredAction,dueDate,knownRansomwareCampaignUse,notes,cwes
CVE-2021-41379,Microsoft,Windows,"Microsoft Windows Installer Privilege Escalation Vulnerability",2022-03-03,"Microsoft Windows Installer contains an unspecified vulnerability that allows for privilege escalation.","Apply updates per vendor instructions.",2022-03-17,Known,https://nvd.nist.gov/vuln/detail/CVE-2021-41379,CWE-1386
CVE-2021-40870,Aviatrix,"Aviatrix Controller","Aviatrix Controller Unrestricted Upload of File",2022-01-18,"Unrestricted upload of a file with a dangerous type is possible, which allows an unauthenticated user to execute arbitrary code via directory traversal.","Apply updates per vendor instructions.",2022-02-01,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2021-40870,"CWE-25, CWE-96"
CVE-2021-43890,Microsoft,Windows,"Microsoft Windows AppX Installer Spoofing Vulnerability",2021-12-15,"Microsoft Windows AppX Installer contains a spoofing vulnerability which has a high impacts to confidentiality, integrity, and availability.","Apply updates per vendor instructions.",2021-12-29,Known,https://nvd.nist.gov/vuln/detail/CVE-2021-43890,
CVE-2021-4102,Google,"Chromium V8","Google Chromium V8 Use-After-Free Vulnerability",2021-12-15,"Google Chromium V8 Engine contains a use-after-free vulnerability that allows a remote attacker to potentially exploit heap corruption via a crafted HTML page. This vulnerability could affect multiple web browsers that utilize Chromium, including, but not limited to, Google Chrome, Microsoft Edge, and Opera.","Apply updates per vendor instructions.",2021-12-29,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2021-4102,CWE-416
CVE-2021-44515,Zoho,"Desktop Central","Zoho Desktop Central Authentication Bypass Vulnerability",2021-12-10,"Zoho Desktop Central contains an authentication bypass vulnerability that could allow an attacker to execute arbitrary code in the Desktop Central MSP server.","Apply updates per vendor instructions.",2021-12-24,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2021-44515,
CVE-2021-44168,Fortinet,FortiOS,"Fortinet FortiOS Arbitrary File Download",2021-12-10,"Fortinet FortiOS ""execute restore src-vis"" downloads code without integrity checking, allowing an attacker to arbitrarily download files.","Apply updates per vendor instructions.",2021-12-24,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2021-44168,CWE-494
CVE-2021-44228,Apache,Log4j2,"Apache Log4j2 Remote Code Execution Vulnerability",2021-12-10,"Apache Log4j2 contains a vulnerability where JNDI features do not protect against attacker-controlled JNDI-related endpoints, allowing for remote code execution.","For all affected software assets for which updates exist, the only acceptable remediation actions are: 1) Apply updates; OR 2) remove affected assets from agency networks. Temporary mitigations using one of the measures provided at https://www.cisa.gov/uscert/ed-22-02-apache-log4j-recommended-mitigation-measures are only acceptable until updates are available.",2021-12-24,Known,https://nvd.nist.gov/vuln/detail/CVE-2021-44228,"CWE-20, CWE-400, CWE-502"
CVE-2021-40438,Apache,Apache,"Apache HTTP Server-Side Request Forgery (SSRF)",2021-12-01,"A crafted request uri-path can cause mod_proxy to forward the request to an origin server choosen by the remote user. This issue affects Apache HTTP Server 2.4.48 and earlier.","Apply updates per vendor instructions.",2021-12-15,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2021-40438,CWE-918
CVE-2021-44077,Zoho,"ManageEngine ServiceDesk Plus (SDP) / SupportCenter Plus","Zoho ManageEngine ServiceDesk Plus Remote Code Execution Vulnerability",2021-12-01,"Zoho ManageEngine ServiceDesk Plus before 11306, ServiceDesk Plus MSP before 10530, and SupportCenter Plus before 11014 are vulnerable to unauthenticated remote code execution","Apply updates per vendor instructions.",2021-12-15,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2021-44077,CWE-306
CVE-2021-40449,Microsoft,Windows,"Microsoft Windows Win32k Privilege Escalation Vulnerability",2021-11-17,"Unspecified vulnerability allows for an authenticated user to escalate privileges.","Apply updates per vendor instructions.",2021-12-01,Known,https://nvd.nist.gov/vuln/detail/CVE-2021-40449,CWE-416
CVE-2021-42321,Microsoft,Exchange,"Microsoft Exchange Server Remote Code Execution Vulnerability",2021-11-17,"An authenticated attacker could leverage improper validation in cmdlet arguments within Microsoft Exchange and perform remote code execution.","Apply updates per vendor instructions.",2021-12-01,Known,https://nvd.nist.gov/vuln/detail/CVE-2021-42321,"CWE-184, CWE-502"
CVE-2021-42292,Microsoft,Office,"Microsoft Excel Security Feature Bypass",2021-11-17,"A security feature bypass vulnerability in Microsoft Excel would allow a local user to perform arbitrary code execution.","Apply updates per vendor instructions.",2021-12-01,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2021-42292,CWE-357
CVE-2021-42013,Apache,"HTTP Server","Apache HTTP Server Path Traversal Vulnerability",2021-11-03,"Apache HTTP Server contains a path traversal vulnerability that allows an attacker to perform remote code execution if files outside directories configured by Alias-like directives are not under default require all denied or if CGI scripts are enabled. This CVE ID resolves an incomplete patch for CVE-2021-41773.","Apply updates per vendor instructions.",2021-11-17,Known,https://nvd.nist.gov/vuln/detail/CVE-2021-42013,CWE-22
CVE-2021-41773,Apache,"HTTP Server","Apache HTTP Server Path Traversal Vulnerability",2021-11-03,"Apache HTTP Server contains a path traversal vulnerability that allows an attacker to perform remote code execution if files outside directories configured by Alias-like directives are not under default �require all denied� or if CGI scripts are enabled. The original patch issued under this CVE ID is insufficient, please review remediation information under CVE-2021-42013.","Apply updates per vendor instructions.",2021-11-17,Known,https://nvd.nist.gov/vuln/detail/CVE-2021-41773,CWE-22
CVE-2021-42258,BQE,"BillQuick Web Suite","BQE BillQuick Web Suite SQL Injection Vulnerability",2021-11-03,"BQE BillQuick Web Suite contains an SQL injection vulnerability when accessing the username parameter that may allow for unauthenticated, remote code execution.","Apply updates per vendor instructions.",2021-11-17,Known,https://nvd.nist.gov/vuln/detail/CVE-2021-42258,CWE-89
CVE-2021-40444,Microsoft,MSHTML,"Microsoft MSHTML Remote Code Execution Vulnerability",2021-11-03,"Microsoft MSHTML contains a unspecified vulnerability that allows for remote code execution.","Apply updates per vendor instructions.",2021-11-17,Known,https://nvd.nist.gov/vuln/detail/CVE-2021-40444,CWE-22
CVE-2021-40539,Zoho,ManageEngine,"Zoho ManageEngine ADSelfService Plus Authentication Bypass Vulnerability",2021-11-03,"Zoho ManageEngine ADSelfService Plus contains an authentication bypass vulnerability affecting the REST API URLs which allow for remote code execution.","Apply updates per vendor instructions.",2021-11-17,Known,https://nvd.nist.gov/vuln/detail/CVE-2021-40539,CWE-55
