cveID,vendorProject,product,vulnerabilityName,dateAdded,shortDescription,requiredAction,dueDate,knownRansomwareCampaignUse,notes,cwes
CVE-2019-1385,Microsoft,Windows,"Microsoft Windows AppX Deployment Extensions Privilege Escalation Vulnerability",2022-05-23,"A privilege escalation vulnerability exists when the Windows AppX Deployment Extensions improperly performs privilege management, resulting in access to system files.","Apply updates per vendor instructions.",2022-06-13,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-1385,CWE-59
CVE-2019-1130,Microsoft,Windows,"Microsoft Windows AppX Deployment Service Privilege Escalation Vulnerability",2022-05-23,"A privilege escalation vulnerability exists when Windows AppX Deployment Service (AppXSVC) improperly handles hard links.","Apply updates per vendor instructions.",2022-06-13,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-1130,CWE-59
CVE-2019-1003029,Jenkins,"Script Security Plugin","Jenkins Script Security Plugin Sandbox Bypass Vulnerability",2022-04-25,"Jenkins Script Security Plugin contains a protection mechanism failure, allowing an attacker to bypass the sandbox.","Apply updates per vendor instructions.",2022-05-16,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-1003029,
CVE-2019-16057,D-Link,"DNS-320 Storage Device","D-Link DNS-320 Remote Code Execution Vulnerability",2022-04-15,"The login_mgr.cgi script in D-Link DNS-320 is vulnerable to remote code execution.","The impacted product is end-of-life and should be disconnected if still in use.",2022-05-06,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-16057,CWE-78
CVE-2019-16920,D-Link,"Multiple Routers","D-Link Multiple Routers Command Injection Vulnerability",2022-03-25,"Multiple D-Link routers contain a command injection vulnerability which can allow attackers to achieve full system compromise.","The impacted product is end-of-life and should be disconnected if still in use.",2022-04-15,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-16920,CWE-78
CVE-2019-15107,Webmin,Webmin,"Webmin Command Injection Vulnerability",2022-03-25,"An issue was discovered in Webmin. The parameter old in password_change.cgi contains a command injection vulnerability.","Apply updates per vendor instructions.",2022-04-15,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-15107,CWE-78
CVE-2019-12991,Citrix,"SD-WAN and NetScaler","Citrix SD-WAN and NetScaler Command Injection Vulnerability",2022-03-25,"Authenticated Command Injection in Citrix SD-WAN Appliance and NetScaler SD-WAN Appliance.","Apply updates per vendor instructions.",2022-04-15,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-12991,CWE-78
CVE-2019-12989,Citrix,"SD-WAN and NetScaler","Citrix SD-WAN and NetScaler SQL Injection Vulnerability",2022-03-25,"Citrix SD-WAN and NetScaler SD-WAN allow SQL Injection.","Apply updates per vendor instructions.",2022-04-15,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-12989,CWE-89
CVE-2019-11043,PHP,"FastCGI Process Manager (FPM)","PHP FastCGI Process Manager (FPM) Buffer Overflow Vulnerability",2022-03-25,"In some versions of PHP in certain configurations of FPM setup, it is possible to cause FPM module to write past allocated buffers allowing the possibility of remote code execution.","Apply updates per vendor instructions.",2022-04-15,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-11043,CWE-120
CVE-2019-10068,Kentico,Xperience,"Kentico Xperience Deserialization of Untrusted Data Vulnerability",2022-03-25,"Kentico contains a failure to validate security headers. This deserialization can led to unauthenticated remote code execution.","Apply updates per vendor instructions.",2022-04-15,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-10068,CWE-502
CVE-2019-1003030,Jenkins,"Matrix Project Plugin","Jenkins Matrix Project Plugin Remote Code Execution Vulnerability",2022-03-25,"Jenkins Matrix Project plugin contains a vulnerability which can allow users to escape the sandbox, opening opportunity to perform remote code execution.","Apply updates per vendor instructions.",2022-04-15,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-1003030,
CVE-2019-1405,Microsoft,Windows,"Microsoft Windows Universal Plug and Play (UPnP) Service Privilege Escalation Vulnerability",2022-03-15,"A privilege escalation vulnerability exists when the Windows UPnP service improperly allows COM object creation.","Apply updates per vendor instructions.",2022-04-05,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-1405,
CVE-2019-1322,Microsoft,Windows,"Microsoft Windows Privilege Escalation Vulnerability",2022-03-15,"A privilege escalation vulnerability exists when Windows improperly handles authentication requests. An attacker who successfully exploited this vulnerability could run processes in an elevated context.","Apply updates per vendor instructions.",2022-04-05,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-1322,
CVE-2019-1315,Microsoft,Windows,"Microsoft Windows Error Reporting Manager Privilege Escalation Vulnerability",2022-03-15,"A privilege escalation vulnerability exists when Windows Error Reporting manager improperly handles hard links. An attacker who successfully exploited this vulnerability could overwrite a targeted file leading to an elevated status.","Apply updates per vendor instructions.",2022-04-05,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-1315,CWE-59
CVE-2019-1253,Microsoft,Windows,"Microsoft Windows AppX Deployment Server Privilege Escalation Vulnerability",2022-03-15,"A privilege escalation vulnerability exists when the Windows AppX Deployment Server improperly handles junctions.","Apply updates per vendor instructions.",2022-04-05,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-1253,CWE-59
CVE-2019-1132,Microsoft,Win32k,"Microsoft Win32k Privilege Escalation Vulnerability",2022-03-15,"A privilege escalation vulnerability exists in Windows when the Win32k component fails to properly handle objects in memory.","Apply updates per vendor instructions.",2022-04-05,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-1132,
CVE-2019-1129,Microsoft,Windows,"Microsoft Windows AppX Deployment Service (AppXSVC) Privilege Escalation Vulnerability",2022-03-15,"A privilege escalation vulnerability exists when Windows AppXSVC improperly handles hard links. An attacker who successfully exploited this vulnerability could run processes in an elevated context.","Apply updates per vendor instructions.",2022-04-05,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-1129,CWE-59
CVE-2019-1069,Microsoft,"Task Scheduler","Microsoft Task Scheduler Privilege Escalation Vulnerability",2022-03-15,"A privilege escalation vulnerability exists in the way the Task Scheduler Service validates certain file operations.","Apply updates per vendor instructions.",2022-04-05,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-1069,CWE-59
CVE-2019-1064,Microsoft,Windows,"Microsoft Windows AppX Deployment Service (AppXSVC) Privilege Escalation Vulnerability",2022-03-15,"A privilege escalation vulnerability exists when Windows AppXSVC improperly handles hard links. An attacker who successfully exploited this vulnerability could run processes in an elevated context.","Apply updates per vendor instructions.",2022-04-05,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-1064,CWE-59
CVE-2019-11581,Atlassian,"Jira Server and Data Center","Atlassian Jira Server and Data Center Server-Side Template Injection Vulnerability",2022-03-07,"Atlassian Jira Server and Data Center contain a server-side template injection vulnerability which can allow for remote code execution.","Apply updates per vendor instructions.",2022-09-07,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-11581,CWE-74
CVE-2019-16928,Exim,"Exim Internet Mailer","Exim Out-of-bounds Write Vulnerability",2022-03-03,"Exim contains an out-of-bounds write vulnerability which can allow for remote code execution.","Apply updates per vendor instructions.",2022-03-17,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-16928,CWE-787
CVE-2019-1652,Cisco,"Small Business RV320 and RV325 Dual Gigabit WAN VPN Routers","Cisco Small Business Routers Improper Input Validation Vulnerability",2022-03-03,"A vulnerability in the web-based management interface of Cisco Small Business RV320 and RV325 Dual Gigabit WAN VPN Routers could allow an authenticated, remote attacker with administrative privileges on an affected device to execute arbitrary commands.","Apply updates per vendor instructions.",2022-03-17,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-1652,CWE-20
CVE-2019-1297,Microsoft,Excel,"Microsoft Excel Remote Code Execution Vulnerability",2022-03-03,"A remote code execution vulnerability exists in Microsoft Excel when the software fails to properly handle objects in memory.","Apply updates per vendor instructions.",2022-03-17,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-1297,
CVE-2019-1458,Microsoft,Win32k,"Microsoft Win32k Privilege Escalation Vulnerability",2022-01-10,"A privilege escalation vulnerability exists in Windows when the Win32k component fails to properly handle objects in memory, aka 'Win32k EoP.","Apply updates per vendor instructions.",2022-07-10,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-1458,
CVE-2019-1579,"Palo Alto Networks",PAN-OS,"Palo Alto Networks PAN-OS Remote Code Execution Vulnerability",2022-01-10,"Remote Code Execution in PAN-OS with GlobalProtect Portal or GlobalProtect Gateway Interface enabled.","Apply updates per vendor instructions.",2022-07-10,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-1579,CWE-134
CVE-2019-10149,Exim,"Mail Transfer Agent (MTA)","Exim Mail Transfer Agent (MTA) Improper Input Validation",2022-01-10,"Improper validation of recipient address in deliver_message() function in /src/deliver.c may lead to remote command execution.","Apply updates per vendor instructions.",2022-07-10,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-10149,CWE-78
CVE-2019-13272,Linux,Kernel,"Linux Kernel Improper Privilege Management Vulnerability",2021-12-10,"Kernel/ptrace.c in Linux kernel mishandles contains an improper privilege management vulnerability that allows local users to obtain root access.","Apply updates per vendor instructions.",2022-06-10,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-13272,CWE-269
CVE-2019-10758,MongoDB,mongo-express,"MongoDB mongo-express Remote Code Execution Vulnerability",2021-12-10,"mongo-express before 0.54.0 is vulnerable to Remote Code Execution via endpoints that uses the `toBSON` method.","Apply updates per vendor instructions.",2022-06-10,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-10758,
CVE-2019-17558,Apache,Solr,"Apache Solr VelocityResponseWriter Plug-In Remote Code Execution Vulnerability",2021-11-03,"The Apache Solr VelocityResponseWriter plug-in contains an unspecified vulnerability which can allow for remote code execution.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-17558,CWE-74
CVE-2019-11580,Atlassian,"Crowd and Crowd Data Center","Atlassian Crowd and Crowd Data Center Remote Code Execution Vulnerability",2021-11-03,"Atlassian Crowd and Crowd Data Center contain a remote code execution vulnerability resulting from a pdkinstall development plugin being incorrectly enabled in release builds.","Apply updates per vendor instructions.",2022-05-03,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-11580,
CVE-2019-1653,Cisco,"Small Business RV320 and RV325 Routers","Cisco Small Business RV320 and RV325 Routers Information Disclosure Vulnerability",2021-11-03,"Cisco Small Business RV320 and RV325 Dual Gigabit WAN VPN Routers contain improper access controls for URLs. Exploitation could allow an attacker to download the router configuration or detailed diagnostic information.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-1653,CWE-284
CVE-2019-13608,Citrix,"StoreFront Server","Citrix StoreFront Server XML External Entity (XXE) Processing Vulnerability",2021-11-03,"Citrix StoreFront Server contains an XML External Entity (XXE) processing vulnerability that may allow an unauthenticated attacker to retrieve potentially sensitive information.","Apply updates per vendor instructions.",2022-05-03,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-13608,CWE-611
CVE-2019-19781,Citrix,"Application Delivery Controller (ADC), Gateway, and SD-WAN WANOP Appliance","Citrix ADC, Gateway, and SD-WAN WANOP Appliance Code Execution Vulnerability",2021-11-03,"Citrix ADC, Citrix Gateway, and multiple Citrix SD-WAN WANOP appliance models contain an unspecified vulnerability that could allow an unauthenticated attacker to perform code execution.","Apply updates per vendor instructions.",2022-05-03,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-19781,CWE-22
CVE-2019-11634,Citrix,"Workspace Application and Receiver for Windows","Citrix Workspace Application and Receiver for Windows Remote Code Execution Vulnerability",2021-11-03,"Citrix Workspace Application and Receiver for Windows contains remote code execution vulnerability resulting from local drive access preferences not being enforced into the clients' local drives.","Apply updates per vendor instructions.",2022-05-03,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-11634,
CVE-2019-15752,Docker,"Desktop Community Edition","Docker Desktop Community Edition Privilege Escalation Vulnerability",2021-11-03,"Docker Desktop Community Edition contains a vulnerability that may allow local users to escalate privileges by placing a trojan horse docker-credential-wincred.exe file in %PROGRAMDATA%\DockerDesktop\version-bin\.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-15752,CWE-732
CVE-2019-1215,Microsoft,Windows,"Microsoft Windows Privilege Escalation Vulnerability",2021-11-03,"Microsoft Windows contains an unspecified vulnerability due to the way ws2ifsl.sys (Winsock) handles objects in memory, allowing for privilege escalation. Successful exploitation allows an attacker to execute code with elevated privileges.","Apply updates per vendor instructions.",2022-05-03,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-1215,
CVE-2019-1367,Microsoft,"Internet Explorer","Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability",2021-11-03,"Microsoft Internet Explorer contains a memory corruption vulnerability in how the scripting engine handles objects in memory. Successful exploitation allows for remote code execution in the context of the current user.","Apply updates per vendor instructions.",2022-05-03,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-1367,CWE-787
CVE-2019-1429,Microsoft,"Internet Explorer","Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability",2021-11-03,"Microsoft Internet Explorer contains a memory corruption vulnerability which can allow for remote code execution in the context of the current user.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-1429,"CWE-416, CWE-787"
CVE-2019-1214,Microsoft,Windows,"Microsoft Windows Privilege Common Log File System (CLFS) Escalation Vulnerability",2021-11-03,"Microsoft Windows Common Log File System (CLFS) driver improperly handles objects in memory which can allow for privilege escalation.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-1214,
CVE-2019-17026,Mozilla,"Firefox and Thunderbird","Mozilla Firefox And Thunderbird Type Confusion Vulnerability",2021-11-03,"Mozilla Firefox and Thunderbird contain a type confusion vulnerability due to incorrect alias information in the IonMonkey JIT compiler when setting array elements.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-17026,CWE-843
CVE-2019-15949,Nagios,"Nagios XI","Nagios XI Remote Code Execution Vulnerability",2021-11-03,"Nagios XI contains a remote code execution vulnerability in which a user can modify the check_plugin executable and insert malicious commands to execute as root.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-15949,CWE-78
CVE-2019-19356,Netis,"WF2419 Devices","Netis WF2419 Devices Remote Code Execution Vulnerability",2021-11-03,"Netis WF2419 devices contains an unspecified vulnerability that allows an attacker to perform remote code execution as root through the router's web management page.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-19356,CWE-78
CVE-2019-18935,Progress,"Telerik UI for ASP.NET AJAX","Progress Telerik UI for ASP.NET AJAX Deserialization of Untrusted Data Vulnerability",2021-11-03,"Progress Telerik UI for ASP.NET AJAX contains a deserialization of untrusted data vulnerability through RadAsyncUpload which leads to code execution on the server in the context of the w3wp.exe process.","Apply updates per vendor instructions.",2022-05-03,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-18935,CWE-502
CVE-2019-11510,Ivanti,"Pulse Connect Secure","Ivanti Pulse Connect Secure Arbitrary File Read Vulnerability",2021-11-03,"Ivanti Pulse Connect Secure contains an arbitrary file read vulnerability that allows an unauthenticated remote attacker with network access via HTTPS to send a specially crafted URI.","Apply updates per vendor instructions.",2022-05-03,Known,"Reference CISA's ED 21-03 (https://www.cisa.gov/news-events/directives/ed-21-03-mitigate-pulse-connect-secure-product-vulnerabilities) for further guidance and requirements. Note: The due date for addressing this vulnerability aligns with the requirements outlined in ED 21-03. https://nvd.nist.gov/vuln/detail/CVE-2019-11510",CWE-22
CVE-2019-11539,Ivanti,"Pulse Connect Secure and Pulse Policy Secure","Ivanti Pulse Connect Secure and Policy Secure Command Injection Vulnerability",2021-11-03,"Ivanti Pulse Connect Secure and Policy Secure allows an authenticated attacker from the admin web interface to inject and execute commands.","Apply updates per vendor instructions.",2022-05-03,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-11539,CWE-78
CVE-2019-16256,SIMalliance,"Toolbox Browser","SIMalliance Toolbox Browser Command Injection Vulnerability",2021-11-03,"SIMalliance Toolbox Browser contains an command injection vulnerability that could allow remote attackers to retrieve location and IMEI information or execute a range of other attacks by modifying the attack message.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-16256,
CVE-2019-18988,TeamViewer,Desktop,"TeamViewer Desktop Bypass Remote Login Vulnerability",2021-11-03,"TeamViewer Desktop allows for bypass of remote-login access control because the same AES key is used for different customers' installations. If an attacker were to know this key, they could decrypt protected information stored in registry or configuration files or decryption of the Unattended Access password to the system (which allows for remote login to the system).","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-18988,CWE-521
CVE-2019-18187,"Trend Micro",OfficeScan,"Trend Micro OfficeScan Directory Traversal Vulnerability",2021-11-03,"Trend Micro OfficeScan contains a directory traversal vulnerability by extracting files from a zip file to a specific folder on the OfficeScan server, leading to remote code execution.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-18187,CWE-22
CVE-2019-16759,vBulletin,vBulletin,"vBulletin PHP Module Remote Code Execution Vulnerability",2021-11-03,"The PHP module within vBulletin contains an unspecified vulnerability that allows for remote code execution via the widgetConfig[code] parameter in an ajax/render/widget_php routestring request.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-16759,CWE-94
