cveID,vendorProject,product,vulnerabilityName,dateAdded,shortDescription,requiredAction,dueDate,knownRansomwareCampaignUse,notes,cwes
CVE-2016-1646,Google,"Chromium V8","Google Chromium V8 Out-of-Bounds Read Vulnerability",2022-06-08,"Google Chromium V8 Engine contains an out-of-bounds read vulnerability that allows a remote attacker to cause a denial of service or possibly have another unspecified impact via crafted JavaScript code. This vulnerability could affect multiple web browsers that utilize Chromium, including, but not limited to, Google Chrome, Microsoft Edge, and Opera.","Apply updates per vendor instructions.",2022-06-22,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-1646,CWE-119
CVE-2016-3393,Microsoft,Windows,"Microsoft Windows Graphics Device Interface (GDI) Remote Code Execution Vulnerability",2022-05-25,"A remote code execution vulnerability exists due to the way the Windows GDI component handles objects in the memory. An attacker who successfully exploits this vulnerability could take control of the affected system.","Apply updates per vendor instructions.",2022-06-15,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-3393,CWE-284
CVE-2016-7256,Microsoft,Windows,"Microsoft Windows Open Type Font Remote Code Execution Vulnerability",2022-05-25,"A remote code execution vulnerability exists when the Windows font library improperly handles specially crafted embedded fonts. An attacker who successfully exploits this vulnerability could take control of the affected system.","Apply updates per vendor instructions.",2022-06-15,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-7256,CWE-284
CVE-2016-1010,Adobe,"Flash Player and AIR","Adobe Flash Player and AIR Integer Overflow Vulnerability",2022-05-25,"Integer overflow vulnerability in Adobe Flash Player and AIR allows attackers to execute code.","The impacted products are end-of-life and should be disconnected if still in use.",2022-06-15,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-1010,CWE-190
CVE-2016-0984,Adobe,"Flash Player and AIR","Adobe Flash Player and AIR Use-After-Free Vulnerability",2022-05-25,"Use-after-free vulnerability in Adobe Flash Player and Adobe AIR allows attackers to execute code.","The impacted products are end-of-life and should be disconnected if still in use.",2022-06-15,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-0984,CWE-416
CVE-2016-0034,Microsoft,Silverlight,"Microsoft Silverlight Runtime Remote Code Execution Vulnerability",2022-05-25,"Microsoft Silverlight mishandles negative offsets during decoding, which allows attackers to execute remote code or cause a denial-of-service (DoS).","The impacted products are end-of-life and should be disconnected if still in use.",2022-06-15,Known,https://nvd.nist.gov/vuln/detail/CVE-2016-0034,CWE-20
CVE-2016-0162,Microsoft,"Internet Explorer","Microsoft Internet Explorer Information Disclosure Vulnerability",2022-05-24,"An information disclosure vulnerability exists when Internet Explorer does not properly handle JavaScript. The vulnerability could allow an attacker to detect specific files on the user's computer.","Apply updates per vendor instructions.",2022-06-14,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-0162,CWE-200
CVE-2016-3351,Microsoft,"Internet Explorer and Edge","Microsoft Internet Explorer and Edge Information Disclosure Vulnerability",2022-05-24,"An information disclosure vulnerability exists in the way that certain functions in Internet Explorer and Edge handle objects in memory. The vulnerability could allow an attacker to detect specific files on the user's computer.","Apply updates per vendor instructions.",2022-06-14,Known,https://nvd.nist.gov/vuln/detail/CVE-2016-3351,CWE-200
CVE-2016-4655,Apple,iOS,"Apple iOS Information Disclosure Vulnerability",2022-05-24,"The Apple iOS kernel allows attackers to obtain sensitive information from memory via a crafted application.","Apply updates per vendor instructions.",2022-06-14,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-4655,CWE-200
CVE-2016-4656,Apple,iOS,"Apple iOS Memory Corruption Vulnerability",2022-05-24,"A memory corruption vulnerability in Apple iOS kernel allows attackers to execute code in a privileged context or cause a denial-of-service (DoS) via a crafted application.","Apply updates per vendor instructions.",2022-06-14,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-4656,CWE-264
CVE-2016-4657,Apple,iOS,"Apple iOS Webkit Memory Corruption Vulnerability",2022-05-24,"Apple iOS WebKit contains a memory corruption vulnerability that allows attackers to execute remote code or cause a denial-of-service (DoS) via a crafted web site. This vulnerability could impact HTML parsers that use WebKit, including but not limited to Apple Safari and non-Apple products which rely on WebKit for HTML processing.","Apply updates per vendor instructions.",2022-06-14,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-4657,CWE-119
CVE-2016-6366,Cisco,"Adaptive Security Appliance (ASA)","Cisco Adaptive Security Appliance (ASA) SNMP Buffer Overflow Vulnerability",2022-05-24,"A buffer overflow vulnerability in the Simple Network Management Protocol (SNMP) code of Cisco ASA software could allow an attacker to cause a reload of the affected system or to remotely execute code.","Apply updates per vendor instructions.",2022-06-14,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-6366,CWE-119
CVE-2016-6367,Cisco,"Adaptive Security Appliance (ASA)","Cisco Adaptive Security Appliance (ASA) CLI Remote Code Execution Vulnerability",2022-05-24,"A vulnerability in the command-line interface (CLI) parser of Cisco ASA software could allow an authenticated, local attacker to create a denial-of-service (DoS) condition or potentially execute code.","Apply updates per vendor instructions.",2022-06-14,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-6367,CWE-77
CVE-2016-3298,Microsoft,"Internet Explorer","Microsoft Internet Explorer Messaging API Information Disclosure Vulnerability",2022-05-24,"An information disclosure vulnerability exists when the Microsoft Internet Messaging API improperly handles objects in memory. An attacker who successfully exploited this vulnerability could allow the attacker to test for the presence of files on disk.","Apply updates per vendor instructions.",2022-06-14,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-3298,CWE-200
CVE-2016-4523,Trihedral,"VTScada (formerly VTS)","Trihedral VTScada (formerly VTS) Denial-of-Service Vulnerability",2022-04-15,"The WAP interface in Trihedral VTScada (formerly VTS) allows remote attackers to cause a denial-of-service (DoS).","Apply updates per vendor instructions.",2022-05-06,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-4523,CWE-119
CVE-2016-7201,Microsoft,Edge,"Microsoft Edge Memory Corruption Vulnerability",2022-03-28,"The Chakra JavaScript scripting engine in Microsoft Edge allows remote attackers to execute remote code or cause a denial of service (memory corruption) via a crafted web site.","Apply updates per vendor instructions.",2022-04-18,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-7201,CWE-119
CVE-2016-7200,Microsoft,Edge,"Microsoft Edge Memory Corruption Vulnerability",2022-03-28,"The Chakra JavaScript scripting engine in Microsoft Edge allows remote attackers to execute remote code or cause a denial of service (memory corruption) via a crafted web site.","Apply updates per vendor instructions.",2022-04-18,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-7200,CWE-119
CVE-2016-0189,Microsoft,"Internet Explorer","Microsoft Internet Explorer Memory Corruption Vulnerability",2022-03-28,"The Microsoft JScript nd VBScript engines, as used in Internet Explorer and other products, allow attackers to execute remote code or cause a denial of service (memory corruption) via a crafted web site.","Apply updates per vendor instructions.",2022-04-18,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-0189,CWE-119
CVE-2016-0151,Microsoft,"Client-Server Run-time Subsystem (CSRSS)","Microsoft Windows CSRSS Security Feature Bypass Vulnerability",2022-03-28,"The Client-Server Run-time Subsystem (CSRSS) in Microsoft mismanages process tokens, which allows local users to gain privileges via a crafted application.","Apply updates per vendor instructions.",2022-04-18,Known,https://nvd.nist.gov/vuln/detail/CVE-2016-0151,CWE-264
CVE-2016-0040,Microsoft,Windows,"Microsoft Windows Kernel Privilege Escalation Vulnerability",2022-03-28,"The kernel in Microsoft Windows allows local users to gain privileges via a crafted application.","Apply updates per vendor instructions.",2022-04-18,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-0040,CWE-264
CVE-2016-7892,Adobe,"Flash Player","Adobe Flash Player Use-After-Free Vulnerability",2022-03-25,"Adobe Flash Player has an exploitable use-after-free vulnerability in the TextField class.","The impacted product is end-of-life and should be disconnected if still in use.",2022-04-15,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-7892,CWE-416
CVE-2016-4171,Adobe,"Flash Player","Adobe Flash Player Remote Code Execution Vulnerability",2022-03-25,"Unspecified vulnerability in Adobe Flash Player allows for remote code execution.","The impacted product is end-of-life and should be disconnected if still in use.",2022-04-15,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-4171,
CVE-2016-1555,NETGEAR,"Wireless Access Point (WAP) Devices","NETGEAR Multiple WAP Devices Command Injection Vulnerability",2022-03-25,"Multiple NETGEAR Wireless Access Point devices allows unauthenticated web pages to pass form input directly to the command-line interface. Exploitation allows for arbitrary code execution.","Apply updates per vendor instructions.",2022-04-15,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-1555,CWE-77
CVE-2016-11021,D-Link,"DCS-930L Devices","D-Link DCS-930L Devices OS Command Injection Vulnerability",2022-03-25,"setSystemCommand on D-Link DCS-930L devices allows a remote attacker to execute code via an OS command.","The impacted product is end-of-life and should be disconnected if still in use.",2022-04-15,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-11021,CWE-78
CVE-2016-10174,NETGEAR,"WNR2000v5 Router","NETGEAR WNR2000v5 Router Buffer Overflow Vulnerability",2022-03-25,"The NETGEAR WNR2000v5 router contains a buffer overflow which can be exploited to achieve remote code execution.","Apply updates per vendor instructions.",2022-04-15,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-10174,CWE-119
CVE-2016-0752,Rails,"Ruby on Rails","Ruby on Rails Directory Traversal Vulnerability",2022-03-25,"Directory traversal vulnerability in Action View in Ruby on Rails allows remote attackers to read arbitrary files.","Apply updates per vendor instructions.",2022-04-15,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-0752,CWE-22
CVE-2016-3309,Microsoft,Windows,"Microsoft Windows Kernel Privilege Escalation Vulnerability",2022-03-15,"A privilege escalation vulnerability exists when the Windows kernel fails to properly handle objects in memory. An attacker who successfully exploited this vulnerability could run arbitrary code in kernel mode.","Apply updates per vendor instructions.",2022-04-05,Known,https://nvd.nist.gov/vuln/detail/CVE-2016-3309,CWE-264
CVE-2016-6277,NETGEAR,"Multiple Routers","NETGEAR Multiple Routers Remote Code Execution Vulnerability",2022-03-07,"NETGEAR confirmed multiple routers allow unauthenticated web pages to pass form input directly to the command-line interface, permitting remote code execution.","Apply updates per vendor instructions.",2022-09-07,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-6277,CWE-352
CVE-2016-8562,Siemens,"SIMATIC CP","Siemens SIMATIC CP 1543-1 Improper Privilege Management Vulnerability",2022-03-03,"An improper privilege management vulnerability exists within the Siemens SIMATIC Communication Processor (CP) that allows a privileged attacker to remotely cause a denial of service.","Apply updates per vendor instructions.",2022-03-24,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-8562,CWE-20
CVE-2016-7855,Adobe,"Flash Player","Adobe Flash Player Use-After-Free Vulnerability",2022-03-03,"Use-after-free vulnerability in Adobe Flash Player Windows and OS and Linux allows remote attackers to execute arbitrary code.","The impacted product is end-of-life and should be disconnected if still in use.",2022-03-24,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-7855,CWE-416
CVE-2016-7262,Microsoft,Excel,"Microsoft Office Security Feature Bypass Vulnerability",2022-03-03,"A security feature bypass vulnerability exists when Microsoft Office improperly handles input. An attacker who successfully exploited the vulnerability could execute arbitrary commands.","Apply updates per vendor instructions.",2022-03-24,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-7262,CWE-20
CVE-2016-7193,Microsoft,Office,"Microsoft Office Memory Corruption Vulnerability",2022-03-03,"Microsoft Office contains a memory corruption vulnerability which can allow for remote code execution.","Apply updates per vendor instructions.",2022-03-24,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-7193,CWE-119
CVE-2016-5195,Linux,Kernel,"Linux Kernel Race Condition Vulnerability",2022-03-03,"Race condition in mm/gup.c in the Linux kernel allows local users to escalate privileges.","Apply updates per vendor instructions.",2022-03-24,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-5195,CWE-362
CVE-2016-4117,Adobe,"Flash Player","Adobe Flash Player Arbitrary Code Execution Vulnerability",2022-03-03,"An access of resource using incompatible type vulnerability exists within Adobe Flash Player that allows an attacker to perform remote code execution.","The impacted product is end-of-life and should be disconnected if still in use.",2022-03-24,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-4117,
CVE-2016-1019,Adobe,"Flash Player","Adobe Flash Player Arbitrary Code Execution Vulnerability",2022-03-03,"Adobe Flash Player allows remote attackers to cause a denial of service or possibly execute arbitrary code.","The impacted product is end-of-life and should be disconnected if still in use.",2022-03-24,Known,https://nvd.nist.gov/vuln/detail/CVE-2016-1019,
CVE-2016-0099,Microsoft,Windows,"Microsoft Windows Secondary Logon Service Privilege Escalation Vulnerability",2022-03-03,"A privilege escalation vulnerability exists in Microsoft Windows if the Windows Secondary Logon Service fails to properly manage request handles in memory. An attacker who successfully exploited this vulnerability could run arbitrary code as an administrator.","Apply updates per vendor instructions.",2022-03-24,Known,https://nvd.nist.gov/vuln/detail/CVE-2016-0099,CWE-264
CVE-2016-3088,Apache,ActiveMQ,"Apache ActiveMQ Improper Input Validation Vulnerability",2022-02-10,"The Fileserver web application in Apache ActiveMQ allows remote attackers to upload and execute arbitrary files via an HTTP PUT followed by an HTTP MOVE request","Apply updates per vendor instructions.",2022-08-10,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-3088,CWE-20
CVE-2016-4437,Apache,Shiro,"Apache Shiro Code Execution Vulnerability",2021-11-03,"Apache Shiro contains a vulnerability which may allow remote attackers to execute code or bypass intended access restrictions via an unspecified request parameter when a cipher key has not been configured for the ""remember me"" feature.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-4437,CWE-284
CVE-2016-3715,ImageMagick,ImageMagick,"ImageMagick Arbitrary File Deletion Vulnerability",2021-11-03,"ImageMagick contains an unspecified vulnerability that could allow users to delete files by using ImageMagick's 'ephemeral' pseudo protocol, which deletes files after reading.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-3715,CWE-284
CVE-2016-3718,ImageMagick,ImageMagick,"ImageMagick Server-Side Request Forgery (SSRF) Vulnerability",2021-11-03,"ImageMagick contains an unspecified vulnerability that allows attackers to perform server-side request forgery (SSRF) via a crafted image.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-3718,CWE-20
CVE-2016-0167,Microsoft,Win32k,"Microsoft Win32k Privilege Escalation Vulnerability",2021-11-03,"Microsoft Win32k contains an unspecified vulnerability that allows for privilege escalation via a crafted application","Apply updates per vendor instructions.",2022-05-03,Known,https://nvd.nist.gov/vuln/detail/CVE-2016-0167,CWE-264
CVE-2016-0185,Microsoft,Windows,"Microsoft Windows Media Center Remote Code Execution Vulnerability",2021-11-03,"Microsoft Windows Media Center contains a remote code execution vulnerability when Windows Media Center opens a specially crafted Media Center link (.mcl) file that references malicious code.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-0185,CWE-20
CVE-2016-7255,Microsoft,Win32k,"Microsoft Win32k Privilege Escalation Vulnerability",2021-11-03,"Microsoft Win32k kernel-mode driver fails to properly handle objects in memory which allows for privilege escalation. Successful exploitation allows an attacker to run code in kernel mode.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-7255,CWE-264
CVE-2016-3235,Microsoft,Office,"Microsoft Office OLE DLL Side Loading Vulnerability",2021-11-03,"Microsoft Office Object Linking & Embedding (OLE) dynamic link library (DLL) contains a side loading vulnerability due to it improperly validating input before loading libraries. Successful exploitation allows for remote code execution.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-3235,CWE-264
CVE-2016-9563,SAP,NetWeaver,"SAP NetWeaver XML External Entity (XXE) Vulnerability",2021-11-03,"SAP NetWeaver Application Server Java Platforms contains an unspecified vulnerability in BC-BMT-BPM-DSK which allows remote, authenticated users to conduct XML External Entity (XXE) attacks.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-9563,CWE-611
CVE-2016-3976,SAP,NetWeaver,"SAP NetWeaver Directory Traversal Vulnerability",2021-11-03,"SAP NetWeaver Application Server Java Platforms contains a directory traversal vulnerability via a ..\ (dot dot backslash) in the fileName parameter to CrashFileDownloadServlet. This allows remote attackers to read files.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-3976,CWE-22
CVE-2016-3643,SolarWinds,"Virtualization Manager","SolarWinds Virtualization Manager Privilege Escalation Vulnerability",2021-11-03,"SolarWinds Virtualization Manager allows for privilege escalation through leveraging a misconfiguration of sudo.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-3643,CWE-264
