cveID,vendorProject,product,vulnerabilityName,dateAdded,shortDescription,requiredAction,dueDate,knownRansomwareCampaignUse,notes,cwes
CVE-2019-8605,Apple,"Multiple Products","Apple Multiple Products Use-After-Free Vulnerability",2022-06-27,"A use-after-free vulnerability in Apple iOS, macOS, tvOS, and watchOS could allow a malicious application to execute code with system privileges.","Apply updates per vendor instructions.",2022-07-18,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-8605,CWE-416
CVE-2019-7195,QNAP,"Photo Station","QNAP Photo Station Path Traversal Vulnerability",2022-06-08,"QNAP devices running Photo Station contain an external control of file name or path vulnerability allowing remote attackers to access or modify system files.","Apply updates per vendor instructions.",2022-06-22,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-7195,CWE-22
CVE-2019-7194,QNAP,"Photo Station","QNAP Photo Station Path Traversal Vulnerability",2022-06-08,"QNAP devices running Photo Station contain an external control of file name or path vulnerability allowing remote attackers to access or modify system files.","Apply updates per vendor instructions.",2022-06-22,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-7194,CWE-22
CVE-2019-7193,QNAP,QTS,"QNAP QTS Improper Input Validation Vulnerability",2022-06-08,"QNAP QTS contains an improper input validation vulnerability allowing remote attackers to inject code on the system.","Apply updates per vendor instructions.",2022-06-22,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-7193,CWE-20
CVE-2019-7192,QNAP,"Photo Station","QNAP Photo Station Improper Access Control Vulnerability",2022-06-08,"QNAP NAS devices running Photo Station contain an improper access control vulnerability allowing remote attackers to gain unauthorized access to the system.","Apply updates per vendor instructions.",2022-06-22,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-7192,CWE-863
CVE-2019-5825,Google,"Chromium V8","Google Chromium V8 Out-of-Bounds Write Vulnerability",2022-06-08,"Google Chromium V8 Engine contains an out-of-bounds write vulnerability that allows a remote attacker to potentially exploit heap corruption via a crafted HTML page. This vulnerability could affect multiple web browsers that utilize Chromium, including, but not limited to, Google Chrome, Microsoft Edge, and Opera.","Apply updates per vendor instructions.",2022-06-22,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-5825,CWE-787
CVE-2019-15271,Cisco,"RV Series Routers","Cisco RV Series Routers Deserialization of Untrusted Data Vulnerability",2022-06-08,"A deserialization of untrusted data vulnerability in the web-based management interface of certain Cisco Small Business RV Series Routers could allow an attacker to execute code with root privileges.","Apply updates per vendor instructions.",2022-06-22,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-15271,CWE-502
CVE-2019-3010,Oracle,Solaris,"Oracle Solaris Privilege Escalation Vulnerability",2022-05-25,"Oracle Solaris component: XScreenSaver contains an unspecified vulnerability that allows for privilege escalation.","Apply updates per vendor instructions.",2022-06-15,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-3010,
CVE-2019-7286,Apple,"Multiple Products","Apple Multiple Products Memory Corruption Vulnerability",2022-05-23,"Apple iOS, macOS, watchOS, and tvOS contain a memory corruption vulnerability that could allow for privilege escalation.","Apply updates per vendor instructions.",2022-06-13,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-7286,CWE-787
CVE-2019-7287,Apple,iOS,"Apple iOS Memory Corruption Vulnerability",2022-05-23,"Apple iOS contains a memory corruption vulnerability which could allow an attacker to perform remote code execution.","Apply updates per vendor instructions.",2022-06-13,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-7287,CWE-787
CVE-2019-0676,Microsoft,"Internet Explorer","Microsoft Internet Explorer Information Disclosure Vulnerability",2022-05-23,"An information disclosure vulnerability exists when Internet Explorer improperly handles objects in memory. An attacker who successfully exploited this vulnerability could test for the presence of files on disk.","Apply updates per vendor instructions.",2022-06-13,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-0676,
CVE-2019-5786,Google,"Chrome Blink","Google Chrome Blink Use-After-Free Vulnerability",2022-05-23,"Google Chrome Blink contains a heap use-after-free vulnerability that allows an attacker to potentially perform out of bounds memory access via a crafted HTML page.","Apply updates per vendor instructions.",2022-06-13,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-5786,CWE-416
CVE-2019-0703,Microsoft,Windows,"Microsoft Windows SMB Information Disclosure Vulnerability",2022-05-23,"An information disclosure vulnerability exists in the way that the Windows SMB Server handles certain requests, which could lead to information disclosure from the server.","Apply updates per vendor instructions.",2022-06-13,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-0703,
CVE-2019-0880,Microsoft,Windows,"Microsoft Windows Privilege Escalation Vulnerability",2022-05-23,"A local elevation of privilege vulnerability exists in how splwow64.exe handles certain calls. An attacker who successfully exploited the vulnerability could elevate privileges on an affected system from low-integrity to medium-integrity.","Apply updates per vendor instructions.",2022-06-13,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-0880,
CVE-2019-13720,Google,"Chrome WebAudio","Google Chrome WebAudio Use-After-Free Vulnerability",2022-05-23,"Google Chrome WebAudio contains a use-after-free vulnerability that allows a remote attacker to potentially exploit heap corruption via a crafted HTML page.","Apply updates per vendor instructions.",2022-06-13,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-13720,CWE-416
CVE-2019-11707,Mozilla,"Firefox and Thunderbird","Mozilla Firefox and Thunderbird Type Confusion Vulnerability",2022-05-23,"Mozilla Firefox and Thunderbird contain a type confusion vulnerability that can occur when manipulating JavaScript objects due to issues in Array.pop, allowing for an exploitable crash.","Apply updates per vendor instructions.",2022-06-13,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-11707,CWE-843
CVE-2019-11708,Mozilla,"Firefox and Thunderbird","Mozilla Firefox and Thunderbird Sandbox Escape Vulnerability",2022-05-23,"Mozilla Firefox and Thunderbird contain a sandbox escape vulnerability that could result in remote code execution.","Apply updates per vendor instructions.",2022-06-13,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-11708,CWE-20
CVE-2019-8720,WebKitGTK,WebKitGTK,"WebKitGTK Memory Corruption Vulnerability",2022-05-23,"WebKitGTK contains a memory corruption vulnerability which can allow an attacker to perform remote code execution.","Apply updates per vendor instructions.",2022-06-13,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-8720,CWE-119
CVE-2019-18426,"Meta Platforms",WhatsApp,"WhatsApp Cross-Site Scripting Vulnerability",2022-05-23,"A vulnerability in WhatsApp Desktop when paired with WhatsApp for iPhone allows cross-site scripting and local file reading.","Apply updates per vendor instructions.",2022-06-13,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-18426,CWE-79
CVE-2019-1385,Microsoft,Windows,"Microsoft Windows AppX Deployment Extensions Privilege Escalation Vulnerability",2022-05-23,"A privilege escalation vulnerability exists when the Windows AppX Deployment Extensions improperly performs privilege management, resulting in access to system files.","Apply updates per vendor instructions.",2022-06-13,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-1385,CWE-59
CVE-2019-1130,Microsoft,Windows,"Microsoft Windows AppX Deployment Service Privilege Escalation Vulnerability",2022-05-23,"A privilege escalation vulnerability exists when Windows AppX Deployment Service (AppXSVC) improperly handles hard links.","Apply updates per vendor instructions.",2022-06-13,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-1130,CWE-59
CVE-2019-8506,Apple,"Multiple Products","Apple Multiple Products Type Confusion Vulnerability",2022-05-04,"A type confusion issue affecting multiple Apple products allows processing of maliciously crafted web content, leading to arbitrary code execution.","Apply updates per vendor instructions.",2022-05-25,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-8506,CWE-843
CVE-2019-1003029,Jenkins,"Script Security Plugin","Jenkins Script Security Plugin Sandbox Bypass Vulnerability",2022-04-25,"Jenkins Script Security Plugin contains a protection mechanism failure, allowing an attacker to bypass the sandbox.","Apply updates per vendor instructions.",2022-05-16,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-1003029,
CVE-2019-3568,"Meta Platforms",WhatsApp,"WhatsApp VOIP Stack Buffer Overflow Vulnerability",2022-04-19,"A buffer overflow vulnerability in WhatsApp VOIP stack allowed remote code execution via specially crafted series of RTCP packets sent to a target phone number.","Apply updates per vendor instructions.",2022-05-10,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-3568,CWE-122
CVE-2019-3929,Crestron,"Multiple Products","Crestron Multiple Products Command Injection Vulnerability",2022-04-15,"Multiple Crestron products are vulnerable to command injection via the file_transfer.cgi HTTP endpoint. A remote, unauthenticated attacker can use this vulnerability to execute operating system commands as root.","Apply updates per vendor instructions.",2022-05-06,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-3929,CWE-79
CVE-2019-16057,D-Link,"DNS-320 Storage Device","D-Link DNS-320 Remote Code Execution Vulnerability",2022-04-15,"The login_mgr.cgi script in D-Link DNS-320 is vulnerable to remote code execution.","The impacted product is end-of-life and should be disconnected if still in use.",2022-05-06,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-16057,CWE-78
CVE-2019-7483,SonicWall,SMA100,"SonicWall SMA100 Directory Traversal Vulnerability",2022-03-28,"In SonicWall SMA100, an unauthenticated Directory Traversal vulnerability in the handleWAFRedirect CGI allows the user to test for the presence of a file on the server.","Apply updates per vendor instructions.",2022-04-18,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-7483,CWE-22
CVE-2019-6340,Drupal,Core,"Drupal Core Remote Code Execution Vulnerability",2022-03-25,"In Drupal Core, some field types do not properly sanitize data from non-form sources. This can lead to arbitrary PHP code execution in some cases.","Apply updates per vendor instructions.",2022-04-15,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-6340,CWE-502
CVE-2019-2616,Oracle,"BI Publisher (Formerly XML Publisher)","Oracle BI Publisher Unauthorized Access Vulnerability",2022-03-25,"Oracle BI Publisher, formerly XML Publisher, contains an unspecified vulnerability that allows for various unauthorized actions. Open-source reporting attributes this vulnerability to allowing for authentication bypass.","Apply updates per vendor instructions.",2022-04-15,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-2616,
CVE-2019-16920,D-Link,"Multiple Routers","D-Link Multiple Routers Command Injection Vulnerability",2022-03-25,"Multiple D-Link routers contain a command injection vulnerability which can allow attackers to achieve full system compromise.","The impacted product is end-of-life and should be disconnected if still in use.",2022-04-15,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-16920,CWE-78
CVE-2019-15107,Webmin,Webmin,"Webmin Command Injection Vulnerability",2022-03-25,"An issue was discovered in Webmin. The parameter old in password_change.cgi contains a command injection vulnerability.","Apply updates per vendor instructions.",2022-04-15,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-15107,CWE-78
CVE-2019-12991,Citrix,"SD-WAN and NetScaler","Citrix SD-WAN and NetScaler Command Injection Vulnerability",2022-03-25,"Authenticated Command Injection in Citrix SD-WAN Appliance and NetScaler SD-WAN Appliance.","Apply updates per vendor instructions.",2022-04-15,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-12991,CWE-78
CVE-2019-12989,Citrix,"SD-WAN and NetScaler","Citrix SD-WAN and NetScaler SQL Injection Vulnerability",2022-03-25,"Citrix SD-WAN and NetScaler SD-WAN allow SQL Injection.","Apply updates per vendor instructions.",2022-04-15,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-12989,CWE-89
CVE-2019-11043,PHP,"FastCGI Process Manager (FPM)","PHP FastCGI Process Manager (FPM) Buffer Overflow Vulnerability",2022-03-25,"In some versions of PHP in certain configurations of FPM setup, it is possible to cause FPM module to write past allocated buffers allowing the possibility of remote code execution.","Apply updates per vendor instructions.",2022-04-15,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-11043,CWE-120
CVE-2019-10068,Kentico,Xperience,"Kentico Xperience Deserialization of Untrusted Data Vulnerability",2022-03-25,"Kentico contains a failure to validate security headers. This deserialization can led to unauthenticated remote code execution.","Apply updates per vendor instructions.",2022-04-15,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-10068,CWE-502
CVE-2019-1003030,Jenkins,"Matrix Project Plugin","Jenkins Matrix Project Plugin Remote Code Execution Vulnerability",2022-03-25,"Jenkins Matrix Project plugin contains a vulnerability which can allow users to escape the sandbox, opening opportunity to perform remote code execution.","Apply updates per vendor instructions.",2022-04-15,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-1003030,
CVE-2019-0903,Microsoft,"Graphics Device Interface (GDI)","Microsoft GDI Remote Code Execution Vulnerability",2022-03-25,"A remote code execution vulnerability exists in the way that the Windows Graphics Device Interface (GDI) handles objects in the memory. An attacker who successfully exploited this vulnerability could take control of the affected system.","Apply updates per vendor instructions.",2022-04-15,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-0903,
CVE-2019-1405,Microsoft,Windows,"Microsoft Windows Universal Plug and Play (UPnP) Service Privilege Escalation Vulnerability",2022-03-15,"A privilege escalation vulnerability exists when the Windows UPnP service improperly allows COM object creation.","Apply updates per vendor instructions.",2022-04-05,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-1405,
CVE-2019-1322,Microsoft,Windows,"Microsoft Windows Privilege Escalation Vulnerability",2022-03-15,"A privilege escalation vulnerability exists when Windows improperly handles authentication requests. An attacker who successfully exploited this vulnerability could run processes in an elevated context.","Apply updates per vendor instructions.",2022-04-05,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-1322,
CVE-2019-1315,Microsoft,Windows,"Microsoft Windows Error Reporting Manager Privilege Escalation Vulnerability",2022-03-15,"A privilege escalation vulnerability exists when Windows Error Reporting manager improperly handles hard links. An attacker who successfully exploited this vulnerability could overwrite a targeted file leading to an elevated status.","Apply updates per vendor instructions.",2022-04-05,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-1315,CWE-59
CVE-2019-1253,Microsoft,Windows,"Microsoft Windows AppX Deployment Server Privilege Escalation Vulnerability",2022-03-15,"A privilege escalation vulnerability exists when the Windows AppX Deployment Server improperly handles junctions.","Apply updates per vendor instructions.",2022-04-05,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-1253,CWE-59
CVE-2019-1132,Microsoft,Win32k,"Microsoft Win32k Privilege Escalation Vulnerability",2022-03-15,"A privilege escalation vulnerability exists in Windows when the Win32k component fails to properly handle objects in memory.","Apply updates per vendor instructions.",2022-04-05,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-1132,
CVE-2019-1129,Microsoft,Windows,"Microsoft Windows AppX Deployment Service (AppXSVC) Privilege Escalation Vulnerability",2022-03-15,"A privilege escalation vulnerability exists when Windows AppXSVC improperly handles hard links. An attacker who successfully exploited this vulnerability could run processes in an elevated context.","Apply updates per vendor instructions.",2022-04-05,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-1129,CWE-59
CVE-2019-1069,Microsoft,"Task Scheduler","Microsoft Task Scheduler Privilege Escalation Vulnerability",2022-03-15,"A privilege escalation vulnerability exists in the way the Task Scheduler Service validates certain file operations.","Apply updates per vendor instructions.",2022-04-05,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-1069,CWE-59
CVE-2019-1064,Microsoft,Windows,"Microsoft Windows AppX Deployment Service (AppXSVC) Privilege Escalation Vulnerability",2022-03-15,"A privilege escalation vulnerability exists when Windows AppXSVC improperly handles hard links. An attacker who successfully exploited this vulnerability could run processes in an elevated context.","Apply updates per vendor instructions.",2022-04-05,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-1064,CWE-59
CVE-2019-0841,Microsoft,Windows,"Microsoft Windows AppX Deployment Service (AppXSVC) Privilege Escalation Vulnerability",2022-03-15,"A privilege escalation vulnerability exists when Windows AppXSVC improperly handles hard links. An attacker who successfully exploited this vulnerability could run processes in an elevated context.","Apply updates per vendor instructions.",2022-04-05,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-0841,CWE-59
CVE-2019-0543,Microsoft,Windows,"Microsoft Windows Privilege Escalation Vulnerability",2022-03-15,"A privilege escalation vulnerability exists when Windows improperly handles authentication requests. An attacker who successfully exploited this vulnerability could run processes in an elevated context.","Apply updates per vendor instructions.",2022-04-05,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-0543,CWE-287
CVE-2019-11581,Atlassian,"Jira Server and Data Center","Atlassian Jira Server and Data Center Server-Side Template Injection Vulnerability",2022-03-07,"Atlassian Jira Server and Data Center contain a server-side template injection vulnerability which can allow for remote code execution.","Apply updates per vendor instructions.",2022-09-07,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-11581,CWE-74
CVE-2019-16928,Exim,"Exim Internet Mailer","Exim Out-of-bounds Write Vulnerability",2022-03-03,"Exim contains an out-of-bounds write vulnerability which can allow for remote code execution.","Apply updates per vendor instructions.",2022-03-17,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-16928,CWE-787
CVE-2019-1652,Cisco,"Small Business RV320 and RV325 Dual Gigabit WAN VPN Routers","Cisco Small Business Routers Improper Input Validation Vulnerability",2022-03-03,"A vulnerability in the web-based management interface of Cisco Small Business RV320 and RV325 Dual Gigabit WAN VPN Routers could allow an authenticated, remote attacker with administrative privileges on an affected device to execute arbitrary commands.","Apply updates per vendor instructions.",2022-03-17,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-1652,CWE-20
CVE-2019-1297,Microsoft,Excel,"Microsoft Excel Remote Code Execution Vulnerability",2022-03-03,"A remote code execution vulnerability exists in Microsoft Excel when the software fails to properly handle objects in memory.","Apply updates per vendor instructions.",2022-03-17,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-1297,
CVE-2019-0752,Microsoft,"Internet Explorer","Microsoft Internet Explorer Type Confusion Vulnerability",2022-02-15,"A remote code execution vulnerability exists in the way that the scripting engine handles objects in memory in Internet Explorer","Apply updates per vendor instructions.",2022-08-15,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-0752,CWE-843
CVE-2019-1458,Microsoft,Win32k,"Microsoft Win32k Privilege Escalation Vulnerability",2022-01-10,"A privilege escalation vulnerability exists in Windows when the Win32k component fails to properly handle objects in memory, aka 'Win32k EoP.","Apply updates per vendor instructions.",2022-07-10,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-1458,
CVE-2019-2725,Oracle,"WebLogic Server","Oracle WebLogic Server, Injection",2022-01-10,"Injection vulnerability in the Oracle WebLogic Server component of Oracle Fusion Middleware (subcomponent: Web Services).","Apply updates per vendor instructions.",2022-07-10,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-2725,CWE-74
CVE-2019-9670,Synacor,"Zimbra Collaboration Suite (ZCS)","Synacor Zimbra Collaboration Suite (ZCS) Improper Restriction of XML External Entity Reference",2022-01-10,"Synacor Zimbra Collaboration Suite (ZCS) contains an improper restriction of XML external entity (XXE) vulnerability in the mailboxd component.","Apply updates per vendor instructions.",2022-07-10,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-9670,CWE-611
CVE-2019-1579,"Palo Alto Networks",PAN-OS,"Palo Alto Networks PAN-OS Remote Code Execution Vulnerability",2022-01-10,"Remote Code Execution in PAN-OS with GlobalProtect Portal or GlobalProtect Gateway Interface enabled.","Apply updates per vendor instructions.",2022-07-10,Known,https://nvd.nist.gov/vuln/detail/CVE-2019-1579,CWE-134
CVE-2019-10149,Exim,"Mail Transfer Agent (MTA)","Exim Mail Transfer Agent (MTA) Improper Input Validation",2022-01-10,"Improper validation of recipient address in deliver_message() function in /src/deliver.c may lead to remote command execution.","Apply updates per vendor instructions.",2022-07-10,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-10149,CWE-78
CVE-2019-7609,Elastic,Kibana,"Kibana Arbitrary Code Execution",2022-01-10,"Kibana contain an arbitrary code execution flaw in the Timelion visualizer.","Apply updates per vendor instructions.",2022-07-10,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-7609,CWE-94
CVE-2019-13272,Linux,Kernel,"Linux Kernel Improper Privilege Management Vulnerability",2021-12-10,"Kernel/ptrace.c in Linux kernel mishandles contains an improper privilege management vulnerability that allows local users to obtain root access.","Apply updates per vendor instructions.",2022-06-10,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-13272,CWE-269
CVE-2019-7238,Sonatype,"Nexus Repository Manager","Sonatype Nexus Repository Manager Incorrect Access Control Vulnerability",2021-12-10,"Sonatype Nexus Repository Manager before 3.15.0 has an incorrect access control vulnerability. Exploitation allows for remote code execution.","Apply updates per vendor instructions.",2022-06-10,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-7238,
CVE-2019-0193,Apache,Solr,"Apache Solr DataImportHandler Code Injection Vulnerability",2021-12-10,"The optional Apache Solr module DataImportHandler contains a code injection vulnerability.","Apply updates per vendor instructions.",2022-06-10,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-0193,CWE-94
CVE-2019-10758,MongoDB,mongo-express,"MongoDB mongo-express Remote Code Execution Vulnerability",2021-12-10,"mongo-express before 0.54.0 is vulnerable to Remote Code Execution via endpoints that uses the `toBSON` method.","Apply updates per vendor instructions.",2022-06-10,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-10758,
CVE-2019-2215,Android,"Android Kernel","Android Kernel Use-After-Free Vulnerability",2021-11-03,"Android Kernel contains a use-after-free vulnerability in binder.c that allows for privilege escalation from an application to the Linux Kernel. This vulnerability was observed chained with CVE-2020-0041 and CVE-2020-0069 under exploit chain ""AbstractEmu.""","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-2215,CWE-416
CVE-2019-0211,Apache,"HTTP Server","Apache HTTP Server Privilege Escalation Vulnerability",2021-11-03,"Apache HTTP Server, with MPM event, worker or prefork, code executing in less-privileged child processes or threads (including scripts executed by an in-process scripting interpreter) could execute code with the privileges of the parent process (usually root) by manipulating the scoreboard.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-0211,CWE-416
CVE-2019-17558,Apache,Solr,"Apache Solr VelocityResponseWriter Plug-In Remote Code Execution Vulnerability",2021-11-03,"The Apache Solr VelocityResponseWriter plug-in contains an unspecified vulnerability which can allow for remote code execution.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-17558,CWE-74
CVE-2019-6223,Apple,"iOS and macOS","Apple iOS and macOS Group Facetime Vulnerability",2021-11-03,"Apple iOS and macOS Group FaceTime contains an unspecified vulnerability where the call initiator can cause the recipient's Apple device to answer unknowingly or without user interaction.","Apply updates per vendor instructions.",2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-6223,
