cveID,vendorProject,product,vulnerabilityName,dateAdded,shortDescription,requiredAction,dueDate,knownRansomwareCampaignUse,notes,cwes
CVE-2021-41277,Metabase,Metabase,"Metabase GeoJSON API Local File Inclusion Vulnerability",2024-11-12,"Metabase contains a local file inclusion vulnerability in the custom map support in the API to read GeoJSON formatted data.","Apply mitigations per vendor instructions or discontinue use of the product if mitigations are unavailable.",2024-12-03,Unknown,"https://github.com/metabase/metabase/security/advisories/GHSA-w73v-6p7p-fpfr ; https://nvd.nist.gov/vuln/detail/CVE-2021-41277",CWE-200
CVE-2021-20124,DrayTek,VigorConnect,"Draytek VigorConnect Path Traversal Vulnerability ",2024-09-03,"Draytek VigorConnect contains a path traversal vulnerability in the file download functionality of the WebServlet endpoint. An unauthenticated attacker could leverage this vulnerability to download arbitrary files from the underlying operating system with root privileges.","Apply mitigations per vendor instructions or discontinue use of the product if mitigations are unavailable.",2024-09-24,Unknown,"https://www.draytek.com/about/security-advisory/vigorconnect-software-security-vulnerability-(cve-2021-20123-cve-2021-20129); https://nvd.nist.gov/vuln/detail/CVE-2021-20124",CWE-22
CVE-2021-20123,DrayTek,VigorConnect,"Draytek VigorConnect Path Traversal Vulnerability ",2024-09-03,"Draytek VigorConnect contains a path traversal vulnerability in the DownloadFileServlet endpoint. An unauthenticated attacker could leverage this vulnerability to download arbitrary files from the underlying operating system with root privileges. ","Apply mitigations per vendor instructions or discontinue use of the product if mitigations are unavailable.",2024-09-24,Unknown,"https://www.draytek.com/about/security-advisory/vigorconnect-software-security-vulnerability-(cve-2021-20123-cve-2021-20129); https://nvd.nist.gov/vuln/detail/CVE-2021-20123",CWE-22
CVE-2021-31196,Microsoft,"Exchange Server","Microsoft Exchange Server Information Disclosure Vulnerability",2024-08-21,"Microsoft Exchange Server contains an information disclosure vulnerability that allows for remote code execution.","Apply mitigations per vendor instructions or discontinue use of the product if mitigations are unavailable.",2024-09-11,Unknown,"https://msrc.microsoft.com/update-guide/en-US/advisory/CVE-2021-31196; https://nvd.nist.gov/vuln/detail/CVE-2021-31196",
CVE-2021-33045,Dahua,"IP Camera Firmware","Dahua IP Camera Authentication Bypass Vulnerability",2024-08-21,"Dahua IP cameras and related products contain an authentication bypass vulnerability when the loopback device is specified by the client during authentication.","Apply mitigations per vendor instructions or discontinue use of the product if mitigations are unavailable.",2024-09-11,Unknown,"https://www.dahuasecurity.com/aboutUs/trustedCenter/details/582; https://nvd.nist.gov/vuln/detail/CVE-2021-33045",CWE-287
CVE-2021-33044,Dahua,"IP Camera Firmware","Dahua IP Camera Authentication Bypass Vulnerability",2024-08-21,"Dahua IP cameras and related products contain an authentication bypass vulnerability when the NetKeyboard type argument is specified by the client during authentication.","Apply mitigations per vendor instructions or discontinue use of the product if mitigations are unavailable.",2024-09-11,Unknown,"https://www.dahuasecurity.com/aboutUs/trustedCenter/details/582; https://nvd.nist.gov/vuln/detail/CVE-2021-33044",CWE-287
CVE-2021-40655,D-Link,"DIR-605 Router","D-Link DIR-605 Router Information Disclosure Vulnerability",2024-05-16,"D-Link DIR-605 routers contain an information disclosure vulnerability that allows attackers to obtain a username and password by forging a post request to the /getcfg.php page. ","This vulnerability affects legacy D-Link products. All associated hardware revisions have reached their end-of-life (EOL) or end-of-service (EOS) life cycle and should be retired and replaced per vendor instructions.",2024-06-06,Unknown,"https://legacy.us.dlink.com/pages/product.aspx?id=2b09e95d90ff4cb38830ecc04c89cee5; https://nvd.nist.gov/vuln/detail/CVE-2021-40655",CWE-863
CVE-2021-44529,Ivanti,"Endpoint Manager Cloud Service Appliance (EPM CSA)","Ivanti Endpoint Manager Cloud Service Appliance (EPM CSA) Code Injection Vulnerability ",2024-03-25,"Ivanti Endpoint Manager Cloud Service Appliance (EPM CSA) contains a code injection vulnerability that allows an unauthenticated user to execute malicious code with limited permissions (nobody).","Apply mitigations per vendor instructions or discontinue use of the product if mitigations are unavailable.",2024-04-15,Known,"https://forums.ivanti.com/s/article/SA-2021-12-02?language=en_US; https://nvd.nist.gov/vuln/detail/CVE-2021-44529",CWE-94
CVE-2021-36380,Sunhillo,SureLine,"Sunhillo SureLine OS Command Injection Vulnerablity",2024-03-05,"Sunhillo SureLine contains an OS command injection vulnerability that allows an attacker to cause a denial-of-service or utilize the device for persistence on the network via shell metacharacters in ipAddr or dnsAddr in /cgi/networkDiag.cgi.","Apply mitigations per vendor instructions or discontinue use of the product if mitigations are unavailable.",2024-03-26,Unknown,"https://www.sunhillo.com/fb011/; https://nvd.nist.gov/vuln/detail/CVE-2021-36380",CWE-78
CVE-2021-3129,Laravel,Ignition,"Laravel Ignition File Upload Vulnerability",2023-09-18,"Laravel Ignition contains a file upload vulnerability that allows unauthenticated remote attackers to execute malicious code due to insecure usage of file_get_contents() and file_put_contents().","Apply mitigations per vendor instructions or discontinue use of the product if mitigations are unavailable.",2023-10-09,Known,"https://github.com/facade/ignition/releases/tag/2.5.2; https://nvd.nist.gov/vuln/detail/CVE-2021-3129",
CVE-2021-29256,Arm,"Mali Graphics Processing Unit (GPU)","Arm Mali GPU Kernel Driver Use-After-Free Vulnerability",2023-07-07,"Arm Mali GPU Kernel Driver contains a use-after-free vulnerability that may allow a non-privileged user to gain root privilege and/or disclose information.","Apply updates per vendor instructions or discontinue use of the product if updates are unavailable.",2023-07-28,Unknown,"https://developer.arm.com/Arm%20Security%20Center/Mali%20GPU%20Driver%20Vulnerabilities; https://nvd.nist.gov/vuln/detail/CVE-2021-29256",CWE-416
CVE-2021-25487,Samsung,"Mobile Devices","Samsung Mobile Devices Out-of-Bounds Read Vulnerability",2023-06-29,"Samsung mobile devices contain an out-of-bounds read vulnerability within the modem interface driver due to a lack of boundary checking of a buffer in set_skb_priv(), leading to remote code execution by dereference of an invalid function pointer.","Apply updates per vendor instructions or discontinue use of the product if updates are unavailable",2023-07-20,Unknown,"https://security.samsungmobile.com/securityUpdate.smsb?year=2021&month=10; https://nvd.nist.gov/vuln/detail/CVE-2021-25487",CWE-125
CVE-2021-25489,Samsung,"Mobile Devices","Samsung Mobile Devices Improper Input Validation Vulnerability",2023-06-29,"Samsung mobile devices contain an improper input validation vulnerability within the modem interface driver that results in a format string bug leading to kernel panic.","Apply updates per vendor instructions or discontinue use of the product if updates are unavailable",2023-07-20,Unknown,"https://security.samsungmobile.com/securityUpdate.smsb?year=2021&month=10; https://nvd.nist.gov/vuln/detail/CVE-2021-25489",CWE-20
CVE-2021-25394,Samsung,"Mobile Devices","Samsung Mobile Devices Race Condition Vulnerability",2023-06-29,"Samsung mobile devices contain a race condition vulnerability within the MFC charger driver that leads to a use-after-free allowing for a write given a radio privilege is compromised.","Apply updates per vendor instructions or discontinue use of the product if updates are unavailable",2023-07-20,Unknown,"https://security.samsungmobile.com/securityUpdate.smsb?year=2021&month=5; https://nvd.nist.gov/vuln/detail/CVE-2021-25394",CWE-416
CVE-2021-25395,Samsung,"Mobile Devices","Samsung Mobile Devices Race Condition Vulnerability",2023-06-29,"Samsung mobile devices contain a race condition vulnerability within the MFC charger driver that leads to a use-after-free allowing for a write given a radio privilege is compromised.","Apply updates per vendor instructions or discontinue use of the product if updates are unavailable",2023-07-20,Unknown,"https://security.samsungmobile.com/securityUpdate.smsb?year=2021&month=5; https://nvd.nist.gov/vuln/detail/CVE-2021-25395",CWE-362
CVE-2021-25371,Samsung,"Mobile Devices","Samsung Mobile Devices Unspecified Vulnerability",2023-06-29,"Samsung mobile devices contain an unspecified vulnerability within DSP driver that allows attackers to load ELF libraries inside DSP.","Apply updates per vendor instructions or discontinue use of the product if updates are unavailable",2023-07-20,Unknown,"https://security.samsungmobile.com/securityUpdate.smsb?year=2021&month=3; https://nvd.nist.gov/vuln/detail/CVE-2021-25371",CWE-912
CVE-2021-25372,Samsung,"Mobile Devices","Samsung Mobile Devices Improper Boundary Check Vulnerability",2023-06-29,"Samsung mobile devices contain an improper boundary check vulnerability within DSP driver that allows for out-of-bounds memory access.","Apply updates per vendor instructions or discontinue use of the product if updates are unavailable",2023-07-20,Unknown,"https://security.samsungmobile.com/securityUpdate.smsb?year=2021&month=3; https://nvd.nist.gov/vuln/detail/CVE-2021-25372",CWE-787
CVE-2021-44026,Roundcube,"Roundcube Webmail","Roundcube Webmail SQL Injection Vulnerability",2023-06-22,"Roundcube Webmail is vulnerable to SQL injection via search or search_params.","Apply updates per vendor instructions.",2023-07-13,Unknown,"https://roundcube.net/news/2021/11/12/security-updates-1.4.12-and-1.3.17-released; https://nvd.nist.gov/vuln/detail/CVE-2021-44026",CWE-89
CVE-2021-3560,"Red Hat",Polkit,"Red Hat Polkit Incorrect Authorization Vulnerability",2023-05-12,"Red Hat Polkit contains an incorrect authorization vulnerability through the bypassing of credential checks for D-Bus requests, allowing for privilege escalation.","Apply updates per vendor instructions.",2023-06-02,Unknown,"https://bugzilla.redhat.com/show_bug.cgi?id=1961710; https://nvd.nist.gov/vuln/detail/CVE-2021-3560",CWE-863
CVE-2021-45046,Apache,Log4j2,"Apache Log4j2 Deserialization of Untrusted Data Vulnerability",2023-05-01,"Apache Log4j2 contains a deserialization of untrusted data vulnerability due to the incomplete fix of CVE-2021-44228, where the Thread Context Lookup Pattern is vulnerable to remote code execution in certain non-default configurations.","Apply updates per vendor instructions.",2023-05-22,Known,"https://logging.apache.org/log4j/2.x/security.html; https://nvd.nist.gov/vuln/detail/CVE-2021-45046",CWE-917
CVE-2021-27876,Veritas,"Backup Exec Agent","Veritas Backup Exec Agent File Access Vulnerability",2023-04-07,"Veritas Backup Exec (BE) Agent contains a file access vulnerability that could allow an attacker to specially craft input parameters on a data management protocol command to access files on the BE Agent machine.","Apply updates per vendor instructions.",2023-04-28,Known,"https://www.veritas.com/support/en_US/security/VTS21-001; https://nvd.nist.gov/vuln/detail/CVE-2021-27876",CWE-287
CVE-2021-27877,Veritas,"Backup Exec Agent","Veritas Backup Exec Agent Improper Authentication Vulnerability",2023-04-07,"Veritas Backup Exec (BE) Agent contains an improper authentication vulnerability that could allow an attacker unauthorized access to the BE Agent via SHA authentication scheme.","Apply updates per vendor instructions.",2023-04-28,Known,"https://www.veritas.com/support/en_US/security/VTS21-001; https://nvd.nist.gov/vuln/detail/CVE-2021-27877",CWE-287
CVE-2021-27878,Veritas,"Backup Exec Agent","Veritas Backup Exec Agent Command Execution Vulnerability",2023-04-07,"Veritas Backup Exec (BE) Agent contains a command execution vulnerability that could allow an attacker to use a data management protocol command to execute a command on the BE Agent machine.","Apply updates per vendor instructions.",2023-04-28,Known,"https://www.veritas.com/support/en_US/security/VTS21-001; https://nvd.nist.gov/vuln/detail/CVE-2021-27878",CWE-287
CVE-2021-30900,Apple,"iOS, iPadOS, and macOS","Apple iOS, iPadOS, and macOS Out-of-Bounds Write Vulnerability",2023-03-30,"Apple GPU drivers, included in iOS, iPadOS, and macOS, contain an out-of-bounds write vulnerability that may allow a malicious application to execute code with kernel privileges.","Apply updates per vendor instructions.",2023-04-20,Unknown,"https://support.apple.com/en-us/HT21286, https://support.apple.com/en-us/HT212868, https://support.apple.com/kb/HT212872; https://nvd.nist.gov/vuln/detail/CVE-2021-30900","CWE-20, CWE-787"
CVE-2021-39144,XStream,XStream,"XStream Remote Code Execution Vulnerability",2023-03-10,"XStream contains a remote code execution vulnerability that allows an attacker to manipulate the processed input stream and replace or inject objects that result in the execution of a local command on the server. This vulnerability can affect multiple products, including but not limited to VMware Cloud Foundation.","Apply updates per vendor instructions.",2023-03-31,Unknown,"https://www.vmware.com/security/advisories/VMSA-2022-0027.html, https://x-stream.github.io/CVE-2021-39144.html; https://nvd.nist.gov/vuln/detail/CVE-2021-39144","CWE-94, CWE-502"
CVE-2021-35587,Oracle,"Fusion Middleware","Oracle Fusion Middleware Unspecified Vulnerability",2022-11-28,"Oracle Fusion Middleware Access Manager allows an unauthenticated attacker with network access via HTTP to takeover the Access Manager product.","Apply updates per vendor instructions.",2022-12-19,Unknown,"https://www.oracle.com/security-alerts/cpujan2022.html; https://nvd.nist.gov/vuln/detail/CVE-2021-35587","CWE-502, CWE-790"
CVE-2021-25337,Samsung,"Mobile Devices","Samsung Mobile Devices Improper Access Control Vulnerability",2022-11-08,"Samsung mobile devices contain an improper access control vulnerability in clipboard service which allows untrusted applications to read or write arbitrary files. This vulnerability was chained with CVE-2021-25369 and CVE-2021-25370.","Apply updates per vendor instructions.",2022-11-29,Unknown,"https://security.samsungmobile.com/securityUpdate.smsb; https://nvd.nist.gov/vuln/detail/CVE-2021-25337",CWE-269
CVE-2021-25369,Samsung,"Mobile Devices","Samsung Mobile Devices Improper Access Control Vulnerability",2022-11-08,"Samsung mobile devices using Mali GPU contains an improper access control vulnerability in sec_log file. Exploitation of the vulnerability exposes sensitive kernel information to the userspace. This vulnerability was chained with CVE-2021-25337 and CVE-2021-25370.","Apply updates per vendor instructions.",2022-11-29,Unknown,"https://security.samsungmobile.com/securityUpdate.smsb; https://nvd.nist.gov/vuln/detail/CVE-2021-25369",CWE-200
CVE-2021-25370,Samsung,"Mobile Devices","Samsung Mobile Devices Memory Corruption Vulnerability",2022-11-08,"Samsung mobile devices using Mali GPU contain an incorrect implementation handling file descriptor in dpu driver. This incorrect implementation results in memory corruption, leading to kernel panic. This vulnerability was chained with CVE-2021-25337 and CVE-2021-25369.","Apply updates per vendor instructions.",2022-11-29,Unknown,"https://security.samsungmobile.com/securityUpdate.smsb; https://nvd.nist.gov/vuln/detail/CVE-2021-25370",CWE-416
CVE-2021-3493,Linux,Kernel,"Linux Kernel Privilege Escalation Vulnerability",2022-10-20,"The overlayfs stacking file system in Linux kernel does not properly validate the application of file capabilities against user namespaces, which could lead to privilege escalation.","Apply updates per vendor instructions.",2022-11-10,Unknown,"https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=7c03e2cda4a584cadc398e8f6641ca9988a39d52; https://nvd.nist.gov/vuln/detail/CVE-2021-3493",CWE-862
CVE-2021-39226,"Grafana Labs",Grafana,"Grafana Authentication Bypass Vulnerability",2022-08-25,"Grafana contains an authentication bypass vulnerability that allows authenticated and unauthenticated users to view and delete all snapshot data, potentially resulting in complete snapshot data loss.","Apply updates per vendor instructions.",2022-09-15,Unknown,"https://grafana.com/blog/2021/10/05/grafana-7.5.11-and-8.1.6-released-with-critical-security-fix/; https://nvd.nist.gov/vuln/detail/CVE-2021-39226",CWE-287
CVE-2021-38406,"Delta Electronics","DOPSoft 2","Delta Electronics DOPSoft 2 Improper Input Validation Vulnerability",2022-08-25,"Delta Electronics DOPSoft 2 lacks proper validation of user-supplied data when parsing specific project files (improper input validation) resulting in an out-of-bounds write that allows for code execution.","The impacted product is end-of-life and should be disconnected if still in use.",2022-09-15,Unknown,"https://www.cisa.gov/uscert/ics/advisories/icsa-21-252-02; https://nvd.nist.gov/vuln/detail/CVE-2021-38406",CWE-787
CVE-2021-31010,Apple,"iOS, macOS, watchOS","Apple iOS, macOS, watchOS Sandbox Bypass Vulnerability",2022-08-25,"In affected versions of Apple iOS, macOS, and watchOS, a sandboxed process may be able to circumvent sandbox restrictions.","Apply updates per vendor instructions.",2022-09-15,Unknown,"https://support.apple.com/en-us/HT212804, https://support.apple.com/en-us/HT212805, https://support.apple.com/en-us/HT212806, https://support.apple.com/en-us/HT212807, https://support.apple.com/en-us/HT212824; https://nvd.nist.gov/vuln/detail/CVE-2021-31010","CWE-20, CWE-502"
CVE-2021-30533,Google,"Chromium PopupBlocker","Google Chromium PopupBlocker Security Bypass Vulnerability",2022-06-27,"Google Chromium PopupBlocker contains an insufficient policy enforcement vulnerability that allows a remote attacker to bypass navigation restrictions via a crafted iframe. This vulnerability could affect multiple web browsers that utilize Chromium, including, but not limited to, Google Chrome, Microsoft Edge, and Opera.","Apply updates per vendor instructions.",2022-07-18,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2021-30533,CWE-863
CVE-2021-4034,"Red Hat",Polkit,"Red Hat Polkit Out-of-Bounds Read and Write Vulnerability",2022-06-27,"The Red Hat polkit pkexec utility contains an out-of-bounds read and write vulnerability that allows for privilege escalation with administrative rights.","Apply updates per vendor instructions.",2022-07-18,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2021-4034,CWE-787
CVE-2021-30983,Apple,"iOS and iPadOS","Apple iOS and iPadOS Buffer Overflow Vulnerability",2022-06-27,"Apple iOS and iPadOS contain a buffer overflow vulnerability that could allow an application to execute code with kernel privileges.","Apply updates per vendor instructions.",2022-07-18,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2021-30983,CWE-119
CVE-2021-38163,SAP,NetWeaver,"SAP NetWeaver Unrestricted File Upload Vulnerability",2022-06-09,"SAP NetWeaver contains a vulnerability that allows unrestricted file upload.","Apply updates per vendor instructions.",2022-06-30,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2021-38163,CWE-23
CVE-2021-1048,Android,Kernel,"Android Kernel Use-After-Free Vulnerability",2022-05-23,"Android kernel contains a use-after-free vulnerability that allows for privilege escalation.","Apply updates per vendor instructions.",2022-06-13,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2021-1048,CWE-416
CVE-2021-0920,Android,Kernel,"Android Kernel Race Condition Vulnerability",2022-05-23,"Android kernel contains a race condition, which allows for a use-after-free vulnerability. Exploitation can allow for privilege escalation.","Apply updates per vendor instructions.",2022-06-13,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2021-0920,"CWE-362, CWE-416"
CVE-2021-30883,Apple,"Multiple Products","Apple Multiple Products Memory Corruption Vulnerability",2022-05-23,"Apple iOS, macOS, watchOS, and tvOS contain a memory corruption vulnerability that could allow for remote code execution.","Apply updates per vendor instructions.",2022-06-13,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2021-30883,CWE-787
CVE-2021-1789,Apple,"Multiple Products","Apple Multiple Products Type Confusion Vulnerability",2022-05-04,"A type confusion issue affecting multiple Apple products allows processing of maliciously crafted web content, leading to arbitrary code execution.","Apply updates per vendor instructions.",2022-05-25,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2021-1789,CWE-843
CVE-2021-41357,Microsoft,Win32k,"Microsoft Win32k Privilege Escalation Vulnerability",2022-04-25,"Microsoft Win32k contains an unspecified vulnerability that allows for privilege escalation.","Apply updates per vendor instructions.",2022-05-16,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2021-41357,
CVE-2021-40450,Microsoft,Win32k,"Microsoft Win32k Privilege Escalation Vulnerability",2022-04-25,"Microsoft Win32k contains an unspecified vulnerability that allows for privilege escalation.","Apply updates per vendor instructions.",2022-05-16,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2021-40450,
CVE-2021-42287,Microsoft,"Active Directory","Microsoft Active Directory Domain Services Privilege Escalation Vulnerability",2022-04-11,"Microsoft Active Directory Domain Services contains an unspecified vulnerability that allows for privilege escalation.","Apply updates per vendor instructions.",2022-05-02,Known,https://nvd.nist.gov/vuln/detail/CVE-2021-42287,CWE-269
CVE-2021-42278,Microsoft,"Active Directory","Microsoft Active Directory Domain Services Privilege Escalation Vulnerability",2022-04-11,"Microsoft Active Directory Domain Services contains an unspecified vulnerability that allows for privilege escalation.","Apply updates per vendor instructions.",2022-05-02,Known,https://nvd.nist.gov/vuln/detail/CVE-2021-42278,CWE-20
CVE-2021-39793,Google,Pixel,"Google Pixel Out-of-Bounds Write Vulnerability",2022-04-11,"Google Pixel contains a possible out-of-bounds write due to a logic error in the code that could lead to local escalation of privilege.","Apply updates per vendor instructions.",2022-05-02,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2021-39793,CWE-787
CVE-2021-27852,Checkbox,"Checkbox Survey","Checkbox Survey Deserialization of Untrusted Data Vulnerability",2022-04-11,"Deserialization of Untrusted Data vulnerability in CheckboxWeb.dll of Checkbox Survey allows an unauthenticated remote attacker to execute arbitrary code.","Versions 6 and earlier for this product are end-of-life and must be removed from agency networks. Versions 7 and later are not considered vulnerable.",2022-05-02,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2021-27852,CWE-502
CVE-2021-22600,Linux,Kernel,"Linux Kernel Privilege Escalation Vulnerability",2022-04-11,"Linux Kernel contains a flaw in the packet socket (AF_PACKET) implementation which could lead to incorrectly freeing memory. A local user could exploit this for denial-of-service (DoS) or possibly for privilege escalation.","Apply updates per vendor instructions.",2022-05-02,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2021-22600,CWE-415
CVE-2021-3156,Sudo,Sudo,"Sudo Heap-Based Buffer Overflow Vulnerability",2022-04-06,"Sudo contains an off-by-one error that can result in a heap-based buffer overflow, which allows for privilege escalation.","Apply updates per vendor instructions.",2022-04-27,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2021-3156,"CWE-122, CWE-193"
CVE-2021-31166,Microsoft,"HTTP Protocol Stack","Microsoft HTTP Protocol Stack Remote Code Execution Vulnerability",2022-04-06,"Microsoft HTTP Protocol Stack contains a vulnerability in http.sys that allows for remote code execution.","Apply updates per vendor instructions.",2022-04-27,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2021-31166,CWE-416
CVE-2021-45382,D-Link,"Multiple Routers","D-Link Multiple Routers Remote Code Execution Vulnerability",2022-04-04,"A remote code execution vulnerability exists in all series H/W revisions routers via the DDNS function in ncc2 binary file.","The impacted product is end-of-life and should be disconnected if still in use.",2022-04-25,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2021-45382,CWE-78
CVE-2021-34484,Microsoft,Windows,"Microsoft Windows User Profile Service Privilege Escalation Vulnerability",2022-03-31,"Microsoft Windows User Profile Service contains an unspecified vulnerability that allows for privilege escalation.","Apply updates per vendor instructions.",2022-04-21,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2021-34484,CWE-269
